title,main_genre,belongs_to_collection,budget,revenue,production_companies,vote_average,popularity,runtime,cast_size,crew_size,cast_tr,director_tr,production_company_tr,English,title_length,rel_year,rel_month
Marci X,Comedy,False,20.0,1.675706,1.0,3.3,4.15656,84.0,5,4,486.336863,179.221504,20337.191817,True,6,2003,August
Open Range,Other,False,22.0,68.296293,4.0,7.0,16.532577,139.0,15,16,3228.323181,441.8350820000001,878.1988920000001,True,9,2003,August
Intermission,Romance,False,5.0,4.856298000000002,6.0,6.4,3.715985,105.0,13,13,899.2366719999999,0.0,0.0,True,12,2003,August
Lost in Translation,Drama,False,4.0,119.723856,1.0,7.3,11.609441,102.0,22,47,1326.711565,10.409376999999992,479.936395,True,17,2003,August
Matchstick Men,Comedy,False,62.0,65.56567199999999,7.0,6.9,5.539265,116.0,15,52,1903.244141,1303.088193,8.279016999999996,True,13,2003,September
The Dreamers,Drama,False,15.0,15.121165,3.0,7.2,6.685981,115.0,12,24,0.0,87.06145299999999,0.1440079999999994,True,11,2003,September
Calendar Girls,Comedy,False,10.0,96.542059,2.0,6.6,5.109575,108.0,68,8,350.652341,26.330482000000003,0.0,True,13,2003,September
Intolerable Cruelty,Crime,False,60.0,119.940815,4.0,5.8,13.469862,100.0,42,46,2383.3534440000003,219.08449800000005,2541.0513020000003,True,18,2003,September
The Order,Drama,False,35.0,11.560806,3.0,4.8,5.370818,102.0,10,85,585.125101,279.1135939999999,14996.345844,True,8,2003,September
Party Monster,Comedy,False,5.0,0.742898,1.0,5.9,3.007842,98.0,12,19,1424.795174,0.0,0.0,True,12,2003,September
21 Grams,Drama,False,20.0,60.427839,3.0,7.2,6.372278,124.0,27,14,1198.068236,20.90846700000001,0.0,True,7,2003,September
Love Actually,Comedy,False,40.0,244.931766,4.0,7.0,10.586815,135.0,39,16,363.68243999999993,0.0,18700.873624,True,12,2003,September
In the Cut,Mystery,False,12.0,2.3e-05,2.0,4.7,5.799628,119.0,6,25,1588.916443,120.392836,0.0,True,8,2003,September
The Company,Drama,False,15.0,2.281585,1.0,5.7,7.803563,112.0,15,17,630.093611,220.232321,219.740589,True,10,2003,September
The Visual Bible: The Gospel of John,Drama,False,10.0,4.06909,3.0,8.2,1.551648,125.0,18,16,510.100665,0.0,0.0,True,30,2003,September
Once Upon a Time in Mexico,Action,True,29.0,98.185582,3.0,6.2,8.843364999999997,102.0,11,50,2659.061188,558.235822,5292.006253,True,21,2003,September
"The Book of Mormon Movie, Volume 1: The Journey",,False,2.0,1.6727299999999998,,5.0,0.079856,120.0,2,0,0.0,,,True,39,2003,September
The Fighting Temptations,Comedy,False,15.0,30.238577000000006,1.0,5.3,2.18689,122.0,8,4,865.497867,244.684747,20338.867523,True,22,2003,September
Underworld,Fantasy,True,22.0,95.708457,5.0,6.6,20.624333,121.0,32,102,559.0038770000001,0.0,101.486364,True,10,2003,September
The Rundown,Adventure,False,85.0,80.916492,6.0,6.4,8.304835,104.0,21,34,606.636032,9.898412000000008,7350.400871999999,True,10,2003,September
Duplex,Action,False,40.0,19.322135,2.0,5.9,12.160363,89.0,26,8,2773.8638650000003,91.375388,3603.442083,True,6,2003,September
Young Adam,Drama,False,6.4,2.5,1.0,5.9,5.235419,93.0,14,10,2111.784654,0.0,0.0,True,9,2003,September
Out of Time,Thriller,False,50.0,55.495563,3.0,6.1,10.738888,105.0,12,109,1882.044342,81.465744,317.833244,True,9,2003,October
School of Rock,Comedy,False,35.0,131.282949,6.0,6.8,17.951420000000006,108.0,75,21,990.524738,93.852546,20369.1061,True,12,2003,October
Foolproof,Action,False,8.256269,0.460978,8.0,6.3,7.474007,97.0,15,14,58.71611,0.0,38.421185,True,9,2003,October
Mystic River,Thriller,False,25.0,156.82202,4.0,7.6,12.602438,138.0,25,13,1986.304689,1049.375431,3313.782853,True,11,2003,October
Runaway Jury,Drama,False,60.0,80.15414,3.0,6.9,8.810961,127.0,16,15,4395.574202,161.07773100000003,1465.0829219999998,True,11,2003,October
Elf,Comedy,False,32.0,173.398518,3.0,6.4,8.754132,97.0,24,53,917.194173,5.47605999999999,6008.770447,True,3,2003,October
Kill Bill: Vol. 1,Action,True,30.0,180.949,3.0,7.7,25.261865,111.0,36,161,1013.933411,268.26293100000004,3622.764218,True,14,2003,October
Sylvia,Drama,False,7.0,10.0,1.0,5.6,11.37237,109.0,13,14,1215.868289,0.0,0.0042749999999998,True,6,2003,October
The Texas Chainsaw Massacre,Horror,True,9.5,107.071655,6.0,6.1,7.8100679999999985,98.0,11,87,19.693891,0.0,6182.168965000001,True,24,2003,October
Tarnation,Documentary,False,0.000218,1.162014,,7.5,1.620207,91.0,5,9,0.0,0.0,,True,9,2003,October
Wonderland,Crime,False,5.0,2.466444,1.0,6.2,8.062123,104.0,18,9,1661.7276780000002,0.0,126.717418,True,10,2003,October
Scary Movie 3,Comedy,True,48.0,220.673217,2.0,5.8,11.142209,84.0,17,118,3.793613999999991,172.713878,710.6102599999999,True,11,2003,October
Radio,Drama,False,32.0,52.277485,2.0,6.8,5.81647,109.0,6,10,1882.807822,19.693891,84.77274200000001,True,5,2003,October
The Matrix Revolutions,Adventure,True,150.0,424.988211,4.0,6.4,15.368205,129.0,22,25,4700.121948,738.599701,3470.604873,True,20,2003,November
Shattered Glass,Drama,False,6.0,2.9447520000000003,3.0,6.6,6.0872,94.0,18,9,734.394894,0.0,129.183862,True,14,2003,November
Master and Commander: The Far Side of the World,Adventure,False,150.0,212.011111,4.0,6.9,8.693298,138.0,26,168,893.4976409999999,627.1919809999999,18945.80539,True,39,2003,November
Looney Tunes: Back in Action,Animation,False,80.0,68.514844,6.0,5.6,13.666488,90.0,58,63,1915.21769,349.13549800000004,0.0,True,24,2003,November
Monster,Crime,False,8.0,60.378584,1.0,7.0,7.1890240000000025,110.0,10,30,1388.58579,0.0,0.0,True,7,2003,November
Gothika,Horror,False,40.0,141.591324,3.0,5.8,10.939066,98.0,11,117,1496.895121,0.0,5390.191835,True,7,2003,November
Honey,Romance,True,18.0,62.646763,3.0,6.0,11.863954,94.0,21,17,278.433439,0.0,19157.816501,True,5,2003,November
The Haunted Mansion,Thriller,False,90.0,182.290266,3.0,5.1,11.605735,87.0,25,12,3650.265517,470.092173,9058.951624,True,17,2003,November
Timeline,Action,False,80.0,43.935763,5.0,5.4,6.982761999999999,116.0,16,114,1035.813794,1628.579342,20500.389049,True,8,2003,November
Bad Santa,Drama,True,23.0,76.488889,3.0,6.4,10.930143,91.0,19,11,693.070317,3.174695,7431.317363999999,True,8,2003,November
The Lord of the Rings: The Return of the King,Adventure,True,94.0,1118.8889789999996,2.0,8.1,29.324358,201.0,29,29,5964.638557000001,1830.306738,1830.306738,True,36,2003,December
The Last Samurai,Drama,False,140.0,456.758981,4.0,7.3,19.582325,154.0,47,21,4561.645264,443.7032880000001,0.7774229999999989,True,14,2003,December
Stuck on You,Comedy,False,55.0,33.828318,2.0,5.1,6.96675,118.0,40,14,2537.055292,698.845855,15007.90665,True,10,2003,December
Something's Gotta Give,Drama,False,80.0,266.728738,3.0,6.3,8.524847,128.0,11,7,4949.031491,374.111707,5531.7831590000005,True,20,2003,December
House of Sand and Fog,Drama,False,16.5,16.942795,3.0,7.0,9.245145,126.0,9,38,1163.011681,0.0,4955.172912,True,17,2003,December
Cold Mountain,Drama,False,79.0,173.013509,5.0,6.7,9.645543,154.0,23,89,2187.35588,360.77469,3803.713218,True,12,2003,December
Cheaper by the Dozen,Comedy,True,40.0,190.212113,2.0,6.0,7.364297,98.0,17,13,1276.6461359999998,154.53494900000004,15041.734968,True,17,2003,December
Big Fish,Adventure,False,70.0,122.919055,4.0,7.6,14.739983,125.0,43,137,2413.222262,1534.157968,7507.806253,True,7,2003,December
Peter Pan,Adventure,False,100.0,121.975011,4.0,6.9,8.98628,113.0,11,40,253.31176200000004,314.408244,7630.725307999999,True,8,2003,December
Paycheck,Action,False,60.0,96.269812,6.0,5.9,12.571789,119.0,46,120,2850.581501,1102.925151,20544.324812000003,True,8,2003,December
The Card Player,Horror,False,2.6,1.479042,2.0,4.7,3.501564,103.0,36,21,0.405,0.0,0.0,False,13,2004,January
Chasing Liberty,Comedy,False,23.0,1.2e-05,5.0,6.1,5.950792,111.0,11,26,41.227069,0.0,0.0001,True,14,2004,January
Crash,Drama,False,6.5,98.410061,8.0,7.2,9.785147,112.0,52,40,2252.382441,0.0,27.058876,True,5,2004,January
Mean Creek,Crime,False,0.5,0.603943,1.0,6.9,12.428269,90.0,7,13,408.247917,0.0,0.0,True,9,2004,January
Along Came Polly,Comedy,False,42.0,171.963386,2.0,5.8,15.725542,90.0,26,89,1912.891239,0.0,404.832324,True,14,2004,January
Torque,Action,False,40.0,46.546197,3.0,4.7,5.5749830000000005,84.0,31,98,791.612349,0.0,3895.593084,True,6,2004,January
Super Size Me,Documentary,True,0.065,28.575078,1.0,6.6,5.266103,100.0,15,8,0.0,0.0,0.0,True,11,2004,January
Barbershop 2:  Back in Business,Comedy,True,18.0,65.070412,1.0,5.7,8.353739,106.0,20,3,755.629531,37.67235,1611.976379,True,26,2004,January
We Don't Live Here Anymore,Drama,False,3.0,2.037545,3.0,5.8,2.127661,101.0,14,4,1105.8789900000002,0.0,0.0,True,22,2004,January
Vizontele Tuuba,Comedy,False,3.0,13.954476,1.0,6.5,0.808339,111.0,6,12,0.2146000000000008,0.0,0.0,True,14,2004,January
The Butterfly Effect,Science Fiction,True,13.0,96.060858,5.0,7.3,12.994939,113.0,28,125,301.792111,0.0,6289.2406200000005,True,18,2004,January
Win a Date with Tad Hamilton!,Comedy,False,17.0,16.980098,1.0,5.5,5.924226,95.0,11,3,54.309123,141.774679,4972.115707,True,24,2004,January
RRRrrrr!!!,Comedy,False,17.82,14.054360999999998,1.0,6.2,9.482248,94.0,8,6,0.0,111.127553,0.0,False,10,2004,January
The Big Bounce,Comedy,False,50.0,6.80855,3.0,5.0,6.496271,88.0,15,12,3522.937636000001,28.084357,0.0,True,12,2004,January
Catch That Kid,Family,False,18.0,16.702864,5.0,5.0,5.226389,92.0,34,21,196.397415,0.4588150000000013,455.855106,True,12,2004,February
Miracle,Drama,False,28.0,64.445708,1.0,7.0,8.248999000000001,135.0,10,2,1231.825927,1.281176000000002,274.1822450000001,True,7,2004,February
The Machinist,Thriller,False,5.0,8.203235000000001,5.0,7.3,10.737565,101.0,13,10,535.93513,1.0624769999999994,0.0,True,12,2004,February
Before Sunset,Drama,True,2.7,15.992615,3.0,7.6,7.0489570000000015,80.0,10,15,638.93086,225.135495,687.454098,True,12,2004,February
Kung Fu Hustle,Action,False,20.0,100.914445,1.0,7.2,8.636632,99.0,17,19,50.873302,42.77676,7752.700319,False,12,2004,February
50 First Dates,Comedy,False,75.0,196.482882,4.0,6.6,11.134888,99.0,55,108,3026.029705,402.835039,5798.511896999999,True,12,2004,February
Confessions of a Teenage Drama Queen,Comedy,False,15.0,29.331068,1.0,5.1,7.423275,89.0,8,8,408.199411,0.0463519999999988,9241.24189,True,31,2004,February
Against the Ropes,Romance,False,39.0,6.61428,5.0,4.5,1.381022,106.0,7,15,1372.233911,0.0,20640.594624,True,15,2004,February
EuroTrip,Comedy,False,25.0,20.796847,3.0,6.5,6.275468,93.0,22,121,0.603943000000001,0.0,4989.095805,True,8,2004,February
Welcome to Mooseport,Comedy,False,30.0,14.0,4.0,4.8,3.832792,110.0,10,12,2636.444252,437.580671,15231.947081,True,18,2004,February
The Passion of the Christ,Drama,False,30.0,611.89942,2.0,6.9,13.194168,127.0,24,119,532.2418670000001,234.76033800000005,34.710451000000035,True,21,2004,February
Dirty Dancing: Havana Nights,Drama,True,25.0,27.685016,5.0,6.0,4.475359,86.0,19,16,402.492452,0.0,3976.726727,True,25,2004,February
Club Dread,Comedy,False,8.5,5.001655,3.0,5.1,6.57613,104.0,10,94,36.984724,18.492362,263.61853799999994,True,9,2004,February
Twisted,Action,False,50.0,25.195,5.0,5.3,5.376246,97.0,11,107,2562.424809,204.380454,20647.208904,True,7,2004,February
Starsky & Hutch,Comedy,False,60.0,170.26875,5.0,5.6,10.776138,101.0,84,109,1638.8274070000002,206.809627,0.0,True,13,2004,March
Hidalgo,Other,False,100.0,108.10345,3.0,6.5,8.140709,136.0,16,123,2556.800301,929.972918,0.0,True,7,2004,March
Secret Window,Thriller,False,40.0,92.913171,4.0,6.4,9.524283,96.0,15,82,1837.309595,21.133087000000003,5994.994779,True,12,2004,March
Spartan,Mystery,False,19.25,8.112712,9.0,6.3,7.364519,102.0,13,104,2087.928359,16.545462,165.97657800000002,True,7,2004,March
Eternal Sunshine of the Spotless Mind,Science Fiction,False,20.0,72.258126,3.0,7.9,12.906327,108.0,19,21,6607.335122,0.7053080000000023,0.0,True,32,2004,March
Bad Education,Crime,False,5.0,40.266982,3.0,7.1,7.66414,106.0,20,12,73.928586,130.005444,0.0,False,12,2004,March
Dawn of the Dead,Fantasy,False,28.0,102.356381,5.0,6.8,13.157873,101.0,20,120,156.442125,0.0,0.0915490000000005,True,13,2004,March
Taking Lives,Action,False,45.0,65.470529,3.0,6.0,7.85646,103.0,27,88,1807.534772,0.6766980000000018,3942.139281,True,11,2004,March
Jersey Girl,Comedy,False,35.0,36.098382,4.0,5.8,5.706507,102.0,14,23,2068.519925,81.736014,4004.411743,True,10,2004,March
Never Die Alone,Action,False,3.0,5.922999999999999,5.0,5.7,6.212433,88.0,12,5,136.44815699999998,57.765505,0.7428980000000003,True,13,2004,March
Hellboy,Fantasy,True,66.0,99.318987,5.0,6.5,13.206854000000002,122.0,21,111,371.216043,186.949542,7853.614764,True,7,2004,April
Home on the Range,Animation,False,110.0,103.951461,1.0,5.7,8.555544,76.0,21,76,78.90526600000001,0.0,9270.572958,True,14,2004,April
Walking Tall,Adventure,True,56.0,57.22389,6.0,6.0,10.577565,86.0,49,34,310.531984,25.482931,1677.046791,True,11,2004,April
Laws of Attraction,Action,False,28.0,30.016165,4.0,5.6,5.739139,90.0,7,37,3416.383854,236.7786279999999,6385.672874,True,16,2004,April
The Whole Ten Yards,Comedy,True,40.0,26.155781,6.0,5.5,7.156060000000001,98.0,10,93,3946.544913,108.85681999999998,100.714451,True,16,2004,April
Two Brothers,Adventure,False,74.5,62.17205,5.0,6.9,5.300303,109.0,15,11,447.28493,499.135532,0.0,True,11,2004,April
The Alamo,Other,False,145.0,25.819961,2.0,5.8,12.240901,137.0,20,145,1763.473874,75.59704199999999,2660.992117,True,8,2004,April
Johnson Family Vacation,Comedy,False,12.0,31.179516,4.0,4.8,3.223039,97.0,11,6,383.1476310000001,0.0,268.62019300000003,True,21,2004,April
Ella Enchanted,Family,False,31.0,27.388767,2.0,5.9,11.316988,96.0,17,75,1354.0695300000002,2.020700000000001,0.0,True,13,2004,April
The Girl Next Door,Comedy,False,25.0,30.411183,4.0,6.3,13.083718,108.0,23,102,46.158636,84.77274200000002,1545.237062,True,15,2004,April
Shaun of the Dead,Horror,False,4.0,30.039392,8.0,7.5,14.902948,99.0,22,17,0.032395000000001,0.0,19220.463264,True,14,2004,April
13 Going on 30,Comedy,False,37.0,96.455697,3.0,6.3,12.632595,98.0,50,45,208.859993,2.891288000000003,7952.933751,True,11,2004,April
The Punisher,Action,False,33.0,54.70010500000001,5.0,6.1,18.250919,124.0,33,112,2951.384423,0.0,132.128614,True,11,2004,April
Kill Bill: Vol. 2,Action,True,30.0,152.15946100000005,3.0,7.7,21.533072,136.0,27,130,835.724091,449.211931,4040.510125,True,14,2004,April
Connie and Carla,Other,False,20.0,11.341016,4.0,6.4,9.502332,98.0,14,10,1542.265311,172.855065,19250.502656,True,14,2004,April
Appleseed,Animation,True,10.0,1.461989,8.0,6.8,8.278525,101.0,12,18,0.0,0.0,0.3270809999999999,False,9,2004,April
Man on Fire,Action,False,70.0,130.293714,5.0,7.3,9.635691,146.0,12,147,1683.194071,1477.845764,1575.648245,True,9,2004,April
Casshern,Drama,False,6.0,1.530216,,5.7,4.664474,141.0,8,11,4.069653,0.0,,False,8,2004,April
Mean Girls,Comedy,True,17.0,129.042871,3.0,6.9,11.454835,97.0,38,43,188.34295,121.28085900000002,20672.403904,True,9,2004,April
Godsend,Drama,False,25.0,30.114487,4.0,4.7,11.271148,102.0,8,24,2690.6006230000003,0.0,186.828719,True,7,2004,April
Mickey,Drama,False,6.0,0.293793,,6.5,0.3326199999999999,90.0,3,3,19.408114,302.861916,,True,6,2004,May
In My Country,Romance,False,12.0,0.163536,2.0,7.1,1.14196,103.0,8,7,2345.595085,168.72859400000002,0.0,True,11,2004,May
Van Helsing,Horror,True,160.0,300.257475,3.0,6.0,12.643312,132.0,15,130,1488.248679,860.101788,19261.843672000003,True,10,2004,May
Mindhunters,Mystery,False,27.0,21.148829,10.0,6.3,7.600017,106.0,14,135,144.714827,816.176447,4.729351999999999,True,11,2004,May
Troy,Adventure,False,175.0,497.409852,6.0,6.9,15.387275,163.0,20,124,3297.169299,1136.743024,0.0,True,4,2004,May
Shrek 2,Adventure,True,150.0,919.838758,3.0,6.7,16.229860000000002,93.0,25,72,7753.852643,484.4092180000001,5009.892652,True,6,2004,May
2046,Fantasy,True,12.0,19.271312,4.0,6.9,7.1571690000000014,129.0,12,12,852.6738,12.996817,0.0,False,4,2004,May
Stateside,Drama,False,16.0,0.174318,4.0,5.6,1.054438,97.0,10,11,248.311247,0.0,2.750741,True,9,2004,May
The Day After Tomorrow,Action,False,125.0,544.2724019999998,5.0,6.2,15.049695000000002,124.0,27,228,818.303615,1607.8451659999998,216.94320600000003,True,19,2004,May
Raising Helen,Drama,False,50.0,49.718611,3.0,5.9,12.448933,119.0,28,63,1618.389349,1081.85168,3077.3755690000003,True,12,2004,May
Soul Plane,Romance,False,16.0,14.822346,1.0,4.7,8.604389,86.0,33,13,486.270952,0.0,1734.2706810000002,True,9,2004,May
Harold & Kumar Go to White Castle,Comedy,True,9.0,23.936908,1.0,6.6,8.344105,88.0,16,23,38.793283,73.180723,6415.689039000001,True,27,2004,May
Harry Potter and the Prisoner of Azkaban,Adventure,True,130.0,789.804554,3.0,7.7,28.460276,141.0,51,147,5559.492096,89.11075800000003,1853.164032,True,34,2004,May
The Stepford Wives,Action,False,90.0,102.0,3.0,5.4,10.81552,93.0,22,19,3061.961591,215.567364,20801.446775,True,16,2004,June
Garfield,Animation,True,50.0,200.804534,3.0,5.2,10.003679,80.0,14,12,1287.485099,0.0,15245.947080999998,True,8,2004,June
The Chronicles of Riddick,Action,True,105.0,115.772733,2.0,6.3,5.060352,119.0,19,193,1667.328862,67.841593,0.0,True,22,2004,June
Napoleon Dynamite,Comedy,False,0.4,46.118097,6.0,6.7,10.287419,95.0,13,6,0.0437190000000029,0.0,20903.446775,True,16,2004,June
Mr. 3000,Comedy,False,30.0,21.800302,1.0,5.0,4.902869,104.0,11,23,238.701383,60.67934699999999,3127.09418,True,7,2004,June
Around the World in 80 Days,Action,False,110.0,72.178895,7.0,5.7,7.825072,120.0,26,135,933.008151,309.298633,0.0,True,22,2004,June
The Terminal,Comedy,False,60.0,219.417255,3.0,7.1,14.092373,128.0,23,68,6052.146217,6354.827507,5929.731409999999,True,11,2004,June
DodgeBall: A True Underdog Story,Comedy,False,20.0,167.72231000000005,3.0,6.2,11.967379,92.0,19,109,1837.94243,0.0,15446.751615,True,28,2004,June
White Chicks,Comedy,False,37.0,113.086475,4.0,6.3,7.723341,109.0,15,36,154.25627699999995,448.632867,8049.389448,True,11,2004,June
Agent Cody Banks 2: Destination London,Comedy,True,26.0,28.818995,5.0,5.2,12.59201,100.0,16,2,336.81852000000003,0.0,58.79581400000001,True,33,2004,June
Spider-Man 2,Action,True,200.0,783.766341,3.0,6.7,10.834506,127.0,76,128,2540.908723,936.4711989999998,8162.475923,True,11,2004,June
Fahrenheit 9/11,,False,6.0,119.114517,2.0,6.9,6.839460000000001,122.0,17,5,2320.2889200000004,43.16901899999999,0.0001209999999929,True,14,2004,June
The Notebook,Romance,False,29.0,115.603229,1.0,7.7,15.239013,123.0,39,45,227.674792,102.24477000000002,6439.625947,True,11,2004,June
Night Watch,Fantasy,True,4.2,32.0,4.0,6.3,8.803869,114.0,18,12,0.0,0.0,0.0,False,10,2004,June
Before the Fall,Drama,False,4.5,3.764219,3.0,7.3,5.69684,117.0,12,10,0.0,0.0,0.0,False,13,2004,July
King Arthur,Adventure,False,120.0,203.567857,4.0,6.1,8.862107,126.0,26,131,603.6332870000001,209.71362,2069.338218,True,10,2004,July
Anchorman: The Legend of Ron Burgundy,Comedy,True,26.0,90.574188,1.0,6.7,10.33012,94.0,20,8,535.821717,0.0,0.0,True,32,2004,July
Garv: Pride and Honour,Action,False,1.3,11.0,,4.5,0.386315,162.0,5,2,26.900002,0.0,,False,19,2004,July
Riding Giants,Documentary,False,2.6,3.1660000000000004,,7.6,2.203949,105.0,14,8,0.0,0.0,,True,12,2004,July
A Cinderella Story,Comedy,True,19.0,70.067909,4.0,6.1,8.385361,95.0,67,31,144.661434,10.604985999999997,0.0,True,16,2004,July
"I, Robot",Action,False,120.0,347.234916,6.0,6.7,14.43075,115.0,21,138,2924.585416,121.200316,15614.473925,True,7,2004,July
9 Songs,Drama,False,1.0,1.574623,1.0,5.1,18.847707,66.0,12,9,0.127067,0.405,0.5664100000000001,True,6,2004,July
Catwoman,Action,False,100.0,82.102379,6.0,4.2,13.340272,104.0,58,162,2429.922859,0.0,4007.60981,True,8,2004,July
A Home at the End of the World,Romance,False,6.5,1.548955,2.0,6.8,4.1361050000000015,96.0,9,3,1979.848617,0.0,2.8337840000000005,True,23,2004,July
Thunderbirds,Action,False,57.0,28.283637,3.0,4.2,14.363421,95.0,28,20,1.5249659999999992,306.793283,14.054361,True,12,2004,July
The Bourne Supremacy,Action,True,75.0,288.500217,5.0,7.2,20.40426,108.0,46,160,2072.507132,0.7732280000000173,19562.101147,True,18,2004,July
A Driver for Vera,Drama,False,3.3,2.011837,3.0,6.2,0.975857,105.0,8,3,0.8090000000000002,0.0,0.0,False,14,2004,July
Garden State,Comedy,False,2.5,26.781723,5.0,7.1,11.630809,102.0,37,22,2016.024908,0.0,312.320508,True,11,2004,July
The Manchurian Candidate,Drama,False,80.0,96.105964,3.0,6.2,10.796939,129.0,29,97,2622.159197,514.2500100000001,20949.564872000003,True,22,2004,July
She Hate Me,Comedy,False,8.0,0.365134,1.0,5.1,5.126696,138.0,11,1,887.1966600000001,192.472884,74.356814,True,9,2004,July
The Village,Drama,False,60.0,256.69752,3.0,6.2,8.172707,108.0,16,121,1217.16675,1329.17233,116.40000000000003,True,10,2004,July
Collateral,Drama,False,65.0,217.764291,4.0,7.0,13.455112,120.0,20,142,5079.465512999999,427.5290970000001,21045.670836,True,10,2004,August
The Princess Diaries 2: Royal Engagement,Comedy,True,40.0,95.149435,1.0,6.0,8.248895,113.0,20,9,1106.234241,1131.570291,9374.524419,True,35,2004,August
